[0;32m[  6128][I][YASOLR][1][io] Publishing config to MQTT...[0m
Max output: 2396.001709, assigned: 982.599304, used: 982.389954
PID(-1006.61)=941.51 (pTerm=603.97, iTerm=0.00, dTerm=337.55)
Max output: 2350.260498, assigned: 1294.213867, used: 1293.647705
PID(-584.39)=12.85 (pTerm=350.63, iTerm=0.00, dTerm=-337.78)
Max output: 2350.260498, assigned: 365.550842, used: 365.022156
PID(-89.61)=-342.05 (pTerm=53.77, iTerm=0.00, dTerm=-395.82)
Max output: 2350.260498, assigned: 10.648529, used: 10.330816
PID(-424.59)=522.74 (pTerm=254.76, iTerm=0.00, dTerm=267.99)
Max output: 2350.260498, assigned: 875.442749, used: 875.249634
PID(-994.30)=1052.35 (pTerm=596.58, iTerm=0.00, dTerm=455.77)
Max output: 2316.735107, assigned: 1671.750610, used: 1671.217529
PID(-967.32)=558.81 (pTerm=580.39, iTerm=0.00, dTerm=-21.59)
Max output: 2316.735107, assigned: 1178.206055, used: 1177.885864
PID(248.76)=-1122.12 (pTerm=-149.25, iTerm=0.00, dTerm=-972.86)
Max output: 2316.735107, assigned: 0.000000, used: 0.000000
PID(-19.21)=225.90 (pTerm=11.52, iTerm=0.00, dTerm=214.37)
Max output: 2316.735107, assigned: 225.895996, used: 225.733170
PID(-788.33)=1088.29 (pTerm=473.00, iTerm=0.00, dTerm=615.30)
Max output: 2279.550293, assigned: 2047.791504, used: 2047.420288
PID(-974.05)=733.01 (pTerm=584.43, iTerm=0.00, dTerm=148.58)
Max output: 2279.550293, assigned: 1692.510620, used: 1692.266968
PID(134.60)=-967.68 (pTerm=-80.76, iTerm=0.00, dTerm=-886.92)
Max output: 2279.550293, assigned: 0.000000, used: 0.000000
PID(580.19)=-704.59 (pTerm=-348.11, iTerm=0.00, dTerm=-356.47)
Max output: 2279.550293, assigned: 0.000000, used: 0.000000
[0;36m[ 72446][D][YASOLR][1][io] MQTT in 128640 us[0m
PID(-21.57)=494.35 (pTerm=12.94, iTerm=0.00, dTerm=481.41)
Max output: 2279.550293, assigned: 494.347931, used: 494.320068
PID(-1076.45)=1489.77 (pTerm=645.87, iTerm=0.00, dTerm=843.90)
Max output: 2279.550293, assigned: 2279.550293, used: 2279.550293
PID(-654.91)=55.72 (pTerm=392.95, iTerm=0.00, dTerm=-337.23)
Max output: 2279.550293, assigned: 1105.815186, used: 1105.540161
PID(519.03)=-1250.57 (pTerm=-311.42, iTerm=0.00, dTerm=-939.15)
Max output: 2279.550293, assigned: 0.000000, used: 0.000000
PID(163.37)=186.50 (pTerm=-98.02, iTerm=0.00, dTerm=284.52)
Max output: 2304.959961, assigned: 186.500610, used: 186.310562
PID(-839.72)=1306.30 (pTerm=503.83, iTerm=0.00, dTerm=802.47)
Max output: 2304.959961, assigned: 2109.501953, used: 2109.080566
PID(-1090.31)=854.66 (pTerm=654.19, iTerm=0.00, dTerm=200.48)
Max output: 2304.959961, assigned: 1657.862061, used: 1657.657471
PID(-307.19)=-442.18 (pTerm=184.32, iTerm=0.00, dTerm=-626.49)
[0;36m[ 75087][D][YASOLR][1][io] MQTT Config in 285861 us[0m
PID(612.76)=-1103.62 (pTerm=-367.66, iTerm=0.00, dTerm=-735.97)
PID(417.94)=-94.91 (pTerm=-250.76, iTerm=0.00, dTerm=155.86)
PID(427.94)=-264.76 (pTerm=-256.76, iTerm=0.00, dTerm=-8.00)
PID(432.83)=-263.62 (pTerm=-259.70, iTerm=0.00, dTerm=-3.92)
PID(430.46)=-256.38 (pTerm=-258.28, iTerm=0.00, dTerm=1.90)
PID(432.21)=-260.73 (pTerm=-259.33, iTerm=0.00, dTerm=-1.40)
PID(449.53)=-283.57 (pTerm=-269.72, iTerm=0.00, dTerm=-13.85)
[0;36m[ 77249][D][OUTPUT][1][async_tcp] Setting Dimmer 'output1' duty to 0...[0m
PID(432.10)=-245.31 (pTerm=-259.26, iTerm=0.00, dTerm=13.94)
PID(264.92)=-25.21 (pTerm=-158.95, iTerm=0.00, dTerm=133.74)
PID(-1172.51)=1853.45 (pTerm=703.50, iTerm=0.00, dTerm=1149.94)
PID(-1184.67)=720.53 (pTerm=710.80, iTerm=0.00, dTerm=9.73)
PID(-1182.85)=708.25 (pTerm=709.71, iTerm=0.00, dTerm=-1.45)
PID(-1181.58)=707.94 (pTerm=708.95, iTerm=0.00, dTerm=-1.01)
[0;36m[ 79823][D][YASOLR][1][io] MQTT in 131659 us[0m
PID(-1175.58)=700.55 (pTerm=705.35, iTerm=0.00, dTerm=-4.80)
PID(-1179.99)=711.52 (pTerm=708.00, iTerm=0.00, dTerm=3.53)
PID(-1181.72)=710.41 (pTerm=709.03, iTerm=0.00, dTerm=1.38)
PID(-1183.89)=712.07 (pTerm=710.33, iTerm=0.00, dTerm=1.73)
PID(-1179.34)=703.96 (pTerm=707.60, iTerm=0.00, dTerm=-3.64)
PID(-1181.67)=710.87 (pTerm=709.00, iTerm=0.00, dTerm=1.87)
PID(-1176.53)=701.80 (pTerm=705.92, iTerm=0.00, dTerm=-4.11)
